2.189444270635793600e+03,1.708695634121806393e+02,-3.119730847525169111e+02
2.830674606043653057e+03,-4.179913927784646148e+02,9.522225640063481933e+01
3.358997720719037716e+03,-4.339733705922021727e+02,-6.098139187279641646e+02
2.934232888818920856e+03,-8.002656762071858054e+01,6.511489482712988774e+01
3.007713515869978892e+03,-8.049517608361611565e+01,2.131574370511366112e+02
2.693905881305925959e+03,5.542706282015394663e+02,3.565381766206804741e+02
3.956343846130178918e+03,-7.957759742015362008e+02,-1.873541319087365764e+02
3.098956551441186548e+03,2.560195263951339371e+02,1.235663654981486559e+02
3.356018746711577933e+03,-1.781419608173351321e+02,5.148711877968437420e+02
4.546426983049158480e+03,2.055793680168385151e+02,-2.406490299249760938e+03
4.033143675959977827e+03,-8.531264946190617593e+02,3.600315710339174302e+02
3.733544338256014726e+03,-1.679230277416507988e+02,-1.841616444023173926e+02
3.171254719293102880e+03,4.917341960775764846e+02,4.263096325223266376e+02
3.423372436116676454e+03,-6.588231597730143108e+01,1.058739285840902539e+03
4.485021539754565310e+03,-3.165186620703863696e+02,-1.224861915670865528e+03
3.753475755037472936e+03,-1.233609395335122372e+02,1.840127373993063031e+02
4.004983096651200412e+03,-1.138517719085392343e+02,-4.471472359034734723e+02
3.802582259004121624e+03,-2.852239281281327976e+02,7.004625642686803531e+02
4.022103996887678022e+03,4.733972990846169182e+02,-1.376243426864366029e+03
3.341211977054985709e+03,5.703546286782525385e+02,7.180946226799719625e+02
3.841012375559046632e+03,1.513176953021471149e+02,-1.227042662699687980e+02
3.531102508460216995e+03,2.578465476457694194e+02,1.013848091597852658e+03
4.062971507314193332e+03,-9.426810755242698292e+01,-8.096692159612786099e+01
3.839776166352541622e+03,-4.059933340708603282e+02,1.921469963026001551e+03
4.369350181964801777e+03,1.819402642842717910e+02,-1.224604050290130999e+03
3.720365276871116293e+03,1.475153338019765670e+02,9.354759697247586701e+02
3.635716950347487000e+03,5.457604674702079137e+02,3.065496835467662322e+02
3.858147913536229680e+03,1.791224562218332039e+02,4.390628908722561619e+02
4.588881984296564042e+03,-8.751750048178550969e+02,6.058619775815670891e+02
4.062159179728209892e+03,1.397447076812596833e+01,2.574823531871885507e+02
6.836530911558254957e+03,-1.224989069194048625e+03,-2.419636496025460019e+03
3.489257526263125328e+03,5.334370765248763746e+02,2.165879981855582173e+03
4.332885181517581259e+03,-5.494848025195118453e+02,9.661866005939871229e+02
4.183725487412275470e+03,-4.306162816094172285e+01,2.857938696813150159e+02
4.429362630921551499e+03,2.552884583926839923e+02,-9.755660920142815939e+02
4.011749708974785335e+03,5.407784229404342113e+02,-3.196395990227387074e+02
4.398253896888149939e+03,-1.079273441854198268e+02,-4.560726758535054159e+01
4.173113613046336468e+03,1.329723815062671122e+02,2.211449785238499999e+02
3.839112900053204612e+03,3.566500622550350386e+02,1.250232991996992496e+03
5.479102590034486639e+03,-1.633062995404248568e+03,6.220252426706281312e+02
4.052996945596239129e+03,8.887051076838048402e+02,-8.442690997299592937e+02
4.311202314551444033e+03,2.623487003976165965e+01,2.622701340377659562e+02
5.024412697265454881e+03,-5.208545542623071469e+02,-5.102337975429236394e+02
4.826052238772591409e+03,-3.603995149025891465e+02,-3.125378902657530489e+02
4.399881676689537926e+03,-3.202565260115264323e+02,1.048121862738930986e+03
4.025591337626630320e+03,2.179436621439734267e+02,1.352788171463298340e+03
4.365934980349359648e+03,4.842691263519327549e+00,4.411535066255353854e+02
4.205530994465212643e+03,3.952096356076566508e+02,1.427476242965809661e+02
4.365012111747564632e+03,1.152338624294166891e+02,2.993617903391140089e+02
4.701000330711803144e+03,-8.905253021817429726e+02,1.842160386812504612e+03
4.390484457822715740e+03,-2.287776313889047231e+02,1.289968655615143689e+03
5.346879020589034553e+03,-8.977817879046269809e+02,-1.550614194939441859e+02
4.280175066404027348e+03,5.924234514867805501e+02,-2.985670648452185105e+02
4.514754326289446908e+03,-5.471495390407703781e+02,1.969185487297731697e+03
4.447873334380421511e+03,2.315778013827731741e+02,5.451772040198363811e+01
4.112237833105187747e+03,3.490448276942181565e+02,1.335720656649755256e+03
4.867085024646699821e+03,-4.124330380861742924e+02,2.813609893627116776e+02
4.816082816754894338e+03,-6.741071130959106767e+02,1.199590806245436170e+03
5.704023830333132537e+03,-3.335136622838881522e+02,-1.658356542448277196e+03
5.047039065267334081e+03,-9.431720353357882232e+02,1.171184586504170966e+03
4.285454371000475476e+03,4.473434284662261007e+02,5.128467500006549926e+02
4.552284628846624400e+03,-1.208683278360815905e+02,9.804722333811823773e+02
4.084572827934985071e+03,8.018525105570190590e+02,6.201905062164229321e+02
5.233626001466587695e+03,1.544648139841058310e+02,-1.476377245275197993e+03
4.976399321094725565e+03,-2.607273134091094562e+02,-4.054118970438338465e+01
4.575094443495215273e+03,6.862173312972785766e+01,5.990832069449609207e+02
5.314124467336174348e+03,-4.318627129501138029e+02,-4.918505808057176409e+02
4.671317376820451500e+03,1.342922706863625137e+02,1.744120189456182857e+02
4.850435539921777490e+03,-3.756394024819229571e+02,8.628451133841878118e+02
4.836570807284521834e+03,2.431456067698327672e+02,-5.002731217559997390e+02
4.484797981713782065e+03,1.912448550246210743e+02,9.731988153376818218e+02
4.611859369755738953e+03,-2.165931519741164379e+02,1.701232759112092253e+03
5.422505224745904343e+03,1.141309672714562794e+03,-3.112823326870872734e+03
5.068849955156163560e+03,-6.291193542676438710e+02,9.726855648362402462e+02
4.507639982559951022e+03,1.346428001174615474e+01,1.755413617820552417e+03
4.713877348277223973e+03,-7.614095470945159150e+01,1.011318304794237065e+03
3.736852075705576681e+03,1.535743986521111992e+03,1.919902175758376416e+03
5.124726940590007871e+03,-7.987043033400453851e+01,-3.262205245979814094e+02
4.799075506453426897e+03,2.550872171188309778e+02,-2.440379029873298578e+01
5.052209283778388453e+03,-4.645651168115207952e+02,9.029296735144669128e+02
4.996267601179855774e+03,-1.060759095565799726e-01,2.010706214235824518e-01
4.972147807857657426e+03,-1.783313231935181875e+02,5.550679187040742590e+02
4.538762262965415175e+03,1.998804268368772341e+02,1.546013005584495659e+03
5.330849422457310538e+03,-8.501354942982643479e+02,1.092679933872818765e+03
5.158725560369988671e+03,-4.744129111094928248e+02,7.771907639100234064e+02
4.316363591637429636e+03,8.174576836585707724e+02,1.010662061699774540e+03
5.019701366938148567e+03,5.786971659556279519e+02,-1.036609850147940051e+03
5.336507816155556611e+03,2.426532113795900614e+02,-1.156915561360261790e+03
5.368733118053457474e+03,-1.030713989720261679e+03,1.728822976449555426e+03
5.368334934071076532e+03,-4.747154849393701852e+02,2.985348706456747436e+02
5.219257480906308047e+03,1.062048513698030661e+02,-4.939765541864090892e+02
5.684205943555870363e+03,4.139415867154667694e+02,-2.061493168254649845e+03
5.150766366236810427e+03,9.898720095746682546e+01,-2.091238108944935448e+02
5.334350857093048944e+03,-1.190215906647914380e+03,2.823488715705275354e+03
5.200502935622520454e+03,1.223384237060187729e+01,-9.121019456878372011e+01
5.252280504257822031e+03,-4.393515776570353637e+02,8.731855568557023162e+02
5.729569335225999566e+03,-1.064003278962992681e+03,8.657745951093005488e+02
5.314027674207422024e+03,-8.013582102634621833e+02,1.775926383262209583e+03
5.146329952548977417e+03,-5.183062219959566619e+00,3.057397607894941416e+02
5.251320888486102376e+03,-7.135313677214227823e+01,1.455091700310475744e+02
5.683411369788048432e+03,-3.214135686299215422e+02,-5.105535633428388564e+02
4.954355769014327961e+03,1.201265843546224232e+02,8.872869209627126565e+02
4.867892144807860859e+03,-2.088517626420127726e+01,1.880614966297207502e+03
5.502844132707167773e+03,-6.007097299539125288e+02,7.548180576826268862e+02
5.521774438947996714e+03,-9.529413989433876395e+02,1.718695883829786908e+03
5.467557668669353916e+03,-1.084012114856840071e+03,2.507524092231159557e+03
5.135234524150883772e+03,-1.953643505780888745e+01,7.770226719727389764e+02
5.876669267313032833e+03,-9.172752025645606864e+02,4.959053819626859649e+02
4.818250158782342623e+03,4.342605455875734606e+02,1.058946210485800066e+03
5.824460170478620057e+03,-1.613470989517672706e+03,2.826428123239214983e+03
4.704689122975379178e+03,8.410862617119719289e+02,5.647349507592778082e+02
5.212060163289565025e+03,-2.899645349845840769e+02,1.515050070963789494e+03
5.506488822178797818e+03,1.681028771753645401e+01,-3.195112447383948506e+02
5.551279979611319504e+03,-5.901039566331434116e+02,1.023547112409721649e+03
5.579817621991292071e+03,4.306395181334358995e+02,-1.253461546085118471e+03
5.337726760507336621e+03,3.760379885848763593e+01,3.087760378516222204e+02
4.886851522433069476e+03,7.300892815578770296e+02,3.946511928554528481e+02
5.468658966218391470e+03,-3.394158648333700512e+01,1.254979759530044703e+02
4.618639353140855746e+03,9.942079855650121090e+02,1.163561293045936054e+03
4.930970038201281568e+03,5.296081692705989781e+02,9.492645940155057360e+02
5.508411965652050640e+03,-2.600668709763098718e+02,6.863826493201131598e+02
4.600860489681548643e+03,7.044609471988820815e+02,2.943666301758737973e+03
5.664981340214051670e+03,-1.174124445919353775e+03,3.026775097178347096e+03
5.163544433948964979e+03,2.113652018546972045e+02,1.011130205556123883e+03
5.444622220272028244e+03,-6.405337172399327983e+01,6.270391487449330725e+02
5.721799560264676984e+03,-2.041479486127251164e+02,5.653816079532845151e+01
5.108781211512209666e+03,3.156040210282213820e+02,1.164520382532603435e+03
5.329472074519651869e+03,1.482601652555786131e+02,6.805479632908003396e+02
5.094825927320982373e+03,4.742959731474165892e+02,8.867345840596967719e+02
5.230804997446579364e+03,1.059561485300314189e+03,-9.776688856151309892e+02
4.844117721394846740e+03,7.513979870371514380e+02,1.563179532024420951e+03
5.989741981693678099e+03,-6.448520063885929403e+02,4.850414760859351304e+02
5.285063385157865923e+03,1.549647451517088825e+02,1.161924668013180963e+03
5.858825173444290158e+03,-1.302387021163816826e+03,3.241149927613459113e+03
5.692130787432796751e+03,1.287402174591179005e+01,4.641840115201034678e+01
5.585599376681076137e+03,-6.339292720093681055e+01,6.657398188843615117e+02
5.353178754195912916e+03,3.555999650536989520e+02,5.599236796245264713e+02
5.479210916110179824e+03,8.833176672087361680e+01,8.100452079619515189e+02
5.234600361460947170e+03,5.430780684637284139e+02,7.060267331529786361e+02
6.219110431185427842e+03,-1.589701919427650182e+03,2.781319389205286370e+03
5.814471807063399865e+03,-2.986096624235550507e+02,6.999498833753123108e+02
6.053656144378729550e+03,-2.830015661946916339e+01,-6.046977660139973523e+02
5.599405484937296933e+03,3.620494338326452066e+02,-3.478546739810610688e+01
5.800916594873378017e+03,-1.317658513033528322e+02,4.967488778547092920e+02
6.459222737543193944e+03,1.557426965788621942e+02,-1.772336660418088286e+03
5.935959892675404262e+03,-8.719814548967974588e+01,3.961538337640888585e+01
5.449536317840600532e+03,1.328017886213643806e+02,1.493612967234555754e+03
6.185763323024211786e+03,9.409009888909380948e+01,-9.330159193732697531e+02
5.805546218457894611e+03,1.290041979638978376e+02,1.441280966531493846e+02
6.391792923608973069e+03,-9.402290417822953259e+02,8.186990394813648209e+02
5.452326100578456135e+03,1.342681777213350358e+02,1.860654239748674854e+03
5.439218117056019764e+03,2.982717300069950284e+02,1.487424861168462030e+03
6.166147431759958636e+03,-1.428385880148042020e+02,-1.586730907769208443e+02
6.063658547806382558e+03,-1.988271613191336940e+02,3.475135814255423838e+02
6.289197364845968877e+03,-3.418147345453093067e+01,-6.282352882530659599e+02
5.081962738750256904e+03,9.776887621104179971e+02,1.825642289853326020e+03
5.894850470719036821e+03,-6.804268430382975907e+01,8.538379542217469407e+02
5.210481687348565174e+03,7.878744525195919550e+02,1.908699407540289940e+03
5.756140537808848421e+03,4.697954511703699154e+02,1.780983886123209459e+02
5.891556935945366604e+03,8.924820339505856737e+01,6.922630233210412598e+02
6.070216878023598838e+03,1.914433110511737368e+02,-1.193238612415413513e+02
6.060692073791397888e+03,-8.436368692547091541e+01,6.423230616906550949e+02
6.240530168488669915e+03,-1.345011420821293768e+02,2.212446865101995286e+02
6.968568004934957571e+03,-4.052531057681569564e+02,-1.089354214788976151e+03
5.995475214800784670e+03,1.398589556887586127e+01,9.216466129540960992e+02
6.709705189971618893e+03,-4.275921806502971094e+02,-3.208279045140429275e+02
5.425535126804204083e+03,7.609054251720834827e+02,1.827192502838198607e+03
6.226699039266967702e+03,-1.751930140904498501e+02,7.699174138761009090e+02
6.401908725210591001e+03,-2.661493974982925010e+02,4.486547184776767949e+02
6.455645361024641716e+03,-7.355497779534303504e+01,-8.178267443022093630e+01
6.260494692509841116e+03,-2.163445614748127355e+00,4.854054582361939651e+02
5.792541218226408091e+03,4.727949319117144000e+02,1.327408469611356168e+03
6.670211584585540550e+03,-8.978413190437350977e+01,-4.426137437420194942e+02
6.856744374098952903e+03,-5.554381136051417798e+02,1.186314556110787066e+02
6.428754481867901632e+03,1.759993090620817213e+02,-1.218494465828570128e+02
6.735966816230175027e+03,-1.488803942009404579e+02,-2.448040014740541892e+02
6.181195924164220742e+03,3.082476534565969928e+02,6.961105761327331720e+02
6.360307703811989995e+03,-1.778584198367738622e+02,1.410340513208547009e+03
6.050174035797723263e+03,6.082097967499678361e+02,7.235703888874354561e+02
6.495498282825096794e+03,-3.652245458594833849e+02,1.645186375531731983e+03
6.793497145421481036e+03,-2.145988620491579013e+02,2.262641537213241349e+02
6.544310799551542004e+03,1.085567531132944907e+02,4.225826614969705020e+02
6.200863695290947362e+03,4.932188409082023099e+02,9.945424938229180043e+02
6.707998428844151931e+03,-8.659520275184817706e+01,6.130707019012490946e+02
6.759795918308570435e+03,1.159228939166254690e+02,8.236331370591756240e+01
6.559606087031103016e+03,4.692587561566483600e+02,1.261344952149073606e+02
6.968345210660570956e+03,2.713804687024889972e+01,-7.502448537270538509e+01
7.147176034118372627e+03,-8.471117146820006383e+01,-2.399482517086397593e+02
6.243416983643112872e+03,8.489942152161731883e+02,1.133578316176672615e+03
7.060753665033373181e+03,-1.103263452459550820e+02,5.062550079333149711e+02
6.965262992001274142e+03,-1.984370177379588540e+02,1.344148263337464869e+03
7.421638504074094271e+03,-2.238407802790831624e+02,2.006457775337366911e-01
6.060148332389266216e+03,1.245925896869238159e+03,2.604278594116274689e+03
7.448401681149126489e+03,-3.542501689045707280e+01,1.136859548148549948e+00
7.035192400034939965e+03,6.109350405756756572e+02,2.475717981724457672e+02
7.830927297737425761e+03,-2.358017705725288238e+02,-7.043155293713141418e+01
7.125859420905994739e+03,4.193183055223670408e+02,1.507723031306320991e+03
7.473449133753369097e+03,6.628570172448320363e+02,1.103275291745802633e+02
7.623157263780692119e+03,-7.139820830191467849e+01,3.003168989772925215e+03
9.258370891662998474e+03,-1.965551978521773435e+00,5.525873610557141546e+00
